id,PAR_TC,PAR_SC,PAR_SC_V,PAR_ASE1,PAR_ASE2,PAR_ASE3,PAR_ASE4,PAR_ASE5,PAR_ASE6,PAR_ASE7,PAR_ASE8,PAR_ASE9,PAR_ASE10,PAR_ASE11,PAR_ASE12,PAR_ASE13,PAR_ASE14,PAR_ASE15,PAR_ASE16,PAR_ASE17,PAR_ASE18,PAR_ASE19,PAR_ASE20,PAR_ASE21,PAR_ASE22,PAR_ASE23,PAR_ASE24,PAR_ASE25,PAR_ASE26,PAR_ASE27,PAR_ASE28,PAR_ASE29,PAR_ASE30,PAR_ASE31,PAR_ASE32,PAR_ASE33,PAR_ASE34,PAR_ASE_M,PAR_ASEV1,PAR_ASEV2,PAR_ASEV3,PAR_ASEV4,PAR_ASEV5,PAR_ASEV6,PAR_ASEV7,PAR_ASEV8,PAR_ASEV9,PAR_ASEV10,PAR_ASEV11,PAR_ASEV12,PAR_ASEV13,PAR_ASEV14,PAR_ASEV15,PAR_ASEV16,PAR_ASEV17,PAR_ASEV18,PAR_ASEV19,PAR_ASEV20,PAR_ASEV21,PAR_ASEV22,PAR_ASEV23,PAR_ASEV24,PAR_ASEV25,PAR_ASEV26,PAR_ASEV27,PAR_ASEV28,PAR_ASEV29,PAR_ASEV30,PAR_ASEV31,PAR_ASEV32,PAR_ASEV33,PAR_ASEV34,PAR_ASE_MV,PAR_ASC,PAR_ASC_V,PAR_ASS,PAR_ASS_V,PAR_SFM1,PAR_SFM2,PAR_SFM3,PAR_SFM4,PAR_SFM5,PAR_SFM6,PAR_SFM7,PAR_SFM8,PAR_SFM9,PAR_SFM10,PAR_SFM11,PAR_SFM12,PAR_SFM13,PAR_SFM14,PAR_SFM15,PAR_SFM16,PAR_SFM17,PAR_SFM18,PAR_SFM19,PAR_SFM20,PAR_SFM21,PAR_SFM22,PAR_SFM23,PAR_SFM24,PAR_SFM_M,PAR_SFMV1,PAR_SFMV2,PAR_SFMV3,PAR_SFMV4,PAR_SFMV5,PAR_SFMV6,PAR_SFMV7,PAR_SFMV8,PAR_SFMV9,PAR_SFMV10,PAR_SFMV11,PAR_SFMV12,PAR_SFMV13,PAR_SFMV14,PAR_SFMV15,PAR_SFMV16,PAR_SFMV17,PAR_SFMV18,PAR_SFMV19,PAR_SFMV20,PAR_SFMV21,PAR_SFMV22,PAR_SFMV23,PAR_SFMV24,PAR_SFM_MV,PAR_MFCC1,PAR_MFCC2,PAR_MFCC3,PAR_MFCC4,PAR_MFCC5,PAR_MFCC6,PAR_MFCC7,PAR_MFCC8,PAR_MFCC9,PAR_MFCC10,PAR_MFCC11,PAR_MFCC12,PAR_MFCC13,PAR_MFCC14,PAR_MFCC15,PAR_MFCC16,PAR_MFCC17,PAR_MFCC18,PAR_MFCC19,PAR_MFCC20,PAR_MFCCV1,PAR_MFCCV2,PAR_MFCCV3,PAR_MFCCV4,PAR_MFCCV5,PAR_MFCCV6,PAR_MFCCV7,PAR_MFCCV8,PAR_MFCCV9,PAR_MFCCV10,PAR_MFCCV11,PAR_MFCCV12,PAR_MFCCV13,PAR_MFCCV14,PAR_MFCCV15,PAR_MFCCV16,PAR_MFCCV17,PAR_MFCCV18,PAR_MFCCV19,PAR_MFCCV20,PAR_THR_1RMS_TOT,PAR_THR_2RMS_TOT,PAR_THR_3RMS_TOT,PAR_THR_1RMS_10FR_MEAN,PAR_THR_1RMS_10FR_VAR,PAR_THR_2RMS_10FR_MEAN,PAR_THR_2RMS_10FR_VAR,PAR_THR_3RMS_10FR_MEAN,PAR_THR_3RMS_10FR_VAR,PAR_PEAK_RMS_TOT,PAR_PEAK_RMS10FR_MEAN,PAR_PEAK_RMS10FR_VAR,PAR_ZCD,PAR_1RMS_TCD,PAR_2RMS_TCD,PAR_3RMS_TCD,PAR_ZCD_10FR_MEAN,PAR_ZCD_10FR_VAR,PAR_1RMS_TCD_10FR_MEAN,PAR_1RMS_TCD_10FR_VAR,PAR_2RMS_TCD_10FR_MEAN,PAR_2RMS_TCD_10FR_VAR,PAR_3RMS_TCD_10FR_MEAN,PAR_3RMS_TCD_10FR_VAR
11,2.6127,727.17,2550000,-0.1094,-0.10329,-0.10136,-0.099221,-0.10019,-0.11276,-0.13657,-0.14783,-0.15345,-0.15747,-0.16495,-0.173,-0.16853,-0.17212,-0.18773,-0.18411,-0.17665,-0.18712,-0.1794,-0.18084,-0.17091,-0.17262,-0.17463,-0.179,-0.17657,-0.18065,-0.18731,-0.19287,-0.18883,-0.18985,-0.19648,-0.20268,-0.20697,-0.22298,-0.16583,0.0022651,0.0026216,0.0027704,0.0023726,0.0018102,0.0013593,0.0013317,0.0011062,0.00070951,0.00074355,0.00042341,0.00053962,0.00052446,0.00042541,0.00038211,0.00038966,0.00062168,0.00054995,0.00069722,0.00045955,0.00062407,0.00057031,0.00050597,0.00055044,0.00039548,0.00043162,0.00029107,0.00033894,0.00034829,0.00044963,0.00043276,0.00061058,0.00049483,0.00056906,0.0008446,-2.9154,2.8564,1.1146,0.42016,0.17144,0.0048278,0.10327,0.1001,0.068123,0.066893,0.048142,0.035667,0.076307,0.056481,0.043731,0.035217,0.079161,0.059236,0.053631,0.042899,0.089629,0.083388,0.071984,0.053755,0.11942,0.095431,0.079711,0.056158,0.070608,0.0023016,0.00000457,0.0013918,0.001853,0.0008554,0.00063319,0.00058426,0.0004442,0.0014516,0.0012661,0.00077038,0.00055907,0.0019216,0.001137,0.00087199,0.00060157,0.0012738,0.00090328,0.00041523,0.00033669,0.00035039,0.00052606,0.00030482,0.00054565,0.00088764,-0.45869,0.35757,0.75558,0.57076,0.50672,0.31669,0.46861,0.26256,0.28104,0.20188,0.028666,0.084398,0.029536,0.14395,0.079502,0.013187,-0.082991,-0.014566,-0.060809,-0.024101,-0.45869,0.35757,0.75558,0.57076,0.50672,0.31669,0.46861,0.26256,0.28104,0.20188,0.028666,0.084398,0.029536,0.14395,0.079502,0.013187,-0.082991,-0.014566,-0.060809,-0.024101,0.12681,0.02663,0.0081542,0.13487,0.00036995,0.02702,0.0000202,0.0039075,0.0000145,4.5681,5.0953,2.6802,0.040472,0.030349,0.0097415,0.003102,0.039576,0.00079835,0.030955,0.00024787,0.0095347,0.0000285,0.0030367,0.00000445
12,2.6983,500.88,129700,-0.1396,-0.13188,-0.11339,-0.10597,-0.10258,-0.11062,-0.11755,-0.11714,-0.12428,-0.13499,-0.12283,-0.1268,-0.13238,-0.1564,-0.12575,-0.14192,-0.14138,-0.15769,-0.1537,-0.15687,-0.159,-0.16619,-0.17186,-0.16949,-0.1784,-0.18103,-0.1956,-0.19373,-0.20649,-0.22397,-0.24728,-0.25413,-0.26107,-0.30436,-0.16254,0.00042613,0.0005781,0.0006633,0.00057514,0.00051003,0.00044199,0.00092673,0.0014549,0.0010773,0.00053017,0.00033799,0.00013626,0.00088909,0.00080258,0.00063356,0.00045276,0.00045153,0.0015671,0.00058655,0.0014252,0.001752,0.00059128,0.00063104,0.00054519,0.00042997,0.00044024,0.00037429,0.0003228,0.00021014,0.00018875,0.00037285,0.00041343,0.00056675,0.00073496,0.00064824,-1.9414,1.0746,1.1604,0.09429,0.15427,0.0047672,0.081987,0.061368,0.043305,0.02969,0.022447,0.015559,0.029922,0.028414,0.027928,0.018782,0.045051,0.036937,0.029632,0.022606,0.058637,0.054586,0.046151,0.041043,0.080806,0.065095,0.052262,0.03657,0.045325,0.0039555,0.00000331,0.0015319,0.0015938,0.00077824,0.0004703,0.00041291,0.00013426,0.00089149,0.00053196,0.00048637,0.00021104,0.00082607,0.00050664,0.00052902,0.0002941,0.0012445,0.00082478,0.00040672,0.00023953,0.00088523,0.00093962,0.00059691,0.00044884,0.00078096,0.82123,0.074978,0.14137,-0.082347,-0.013672,-0.03644,0.017732,0.15986,0.037588,0.0060903,-0.05958,0.1095,-0.019814,0.055195,0.045388,-0.09851,0.062459,-0.21003,-0.0033017,-0.072173,0.82123,0.074978,0.14137,-0.082347,-0.013672,-0.03644,0.017732,0.15986,0.037588,0.0060903,-0.05958,0.1095,-0.019814,0.055195,0.045388,-0.09851,0.062459,-0.21003,-0.0033017,-0.072173,0.14399,0.036599,0.0018503,0.15937,0.00030222,0.031842,0.00035008,0.00039728,0.000000548,5.1662,5.486,1.2528,0.033007,0.035184,0.009415,0.002059,0.032452,0.00031471,0.034128,0.00024891,0.0083483,0.0000331,0.0011864,0.00000286
13,2.5349,722.07,1830000,-0.12093,-0.11285,-0.10235,-0.093974,-0.095718,-0.11062,-0.1258,-0.13267,-0.13348,-0.13032,-0.14437,-0.14912,-0.14604,-0.15479,-0.15758,-0.15197,-0.15881,-0.15426,-0.15782,-0.16057,-0.16604,-0.16624,-0.16691,-0.16791,-0.1664,-0.17568,-0.18856,-0.20573,-0.21405,-0.22348,-0.22603,-0.24111,-0.25797,-0.29047,-0.16325,0.0021573,0.0024241,0.0013155,0.00062579,0.00044574,0.00085858,0.0010013,0.00066381,0.00067999,0.00064534,0.00054727,0.00070963,0.0007276,0.0005777,0.0004139,0.00035661,0.00052942,0.00049975,0.00037829,0.00038125,0.00044851,0.00030946,0.00045418,0.00035164,0.00054457,0.00036466,0.00030843,0.0007055,0.00088597,0.00084591,0.00072056,0.00073201,0.00062605,0.00092628,0.00071066,-2.5874,2.0041,1.4542,0.33944,0.15365,0.0051588,0.0898,0.096094,0.062345,0.055643,0.043167,0.037699,0.069526,0.052803,0.046837,0.039491,0.085378,0.067425,0.060489,0.050884,0.10281,0.077026,0.07098,0.058916,0.09824,0.10014,0.072724,0.048937,0.06859,0.0044222,0.00000445,0.0014949,0.0015008,0.00094554,0.00049877,0.00033003,0.00024721,0.00055086,0.00041035,0.00029892,0.00016032,0.00067869,0.00044439,0.00031534,0.00022219,0.0004717,0.00072641,0.00029705,0.00018873,0.0010449,0.00037981,0.00041498,0.00050719,0.00068982,0.012422,-0.12211,0.45102,-0.17331,0.46461,0.021287,0.2611,0.076501,0.091828,0.092855,0.094333,0.074526,0.10026,0.017558,0.012645,0.11436,-0.073689,-0.03221,-0.045708,-0.02776,0.012422,-0.12211,0.45102,-0.17331,0.46461,0.021287,0.2611,0.076501,0.091828,0.092855,0.094333,0.074526,0.10026,0.017558,0.012645,0.11436,-0.073689,-0.03221,-0.045708,-0.02776,0.12483,0.033438,0.0032971,0.14164,0.00015977,0.026694,0.0000577,0.0018286,0.00000399,3.7746,4.3403,2.2355,0.042508,0.036036,0.010213,0.0023401,0.043488,0.0022722,0.033448,0.00030199,0.0097143,0.0000291,0.0021442,0.00000335
14,2.9635,594.63,24482,-0.15461,-0.1503,-0.1407,-0.13009,-0.1261,-0.12773,-0.1307,-0.13197,-0.13199,-0.13472,-0.12064,-0.11809,-0.10375,-0.10477,-0.11576,-0.13445,-0.12866,-0.13252,-0.13574,-0.14767,-0.13864,-0.14181,-0.15184,-0.1682,-0.16384,-0.17941,-0.19793,-0.20875,-0.22036,-0.2316,-0.25036,-0.27897,-0.2964,-0.29341,-0.16243,0.00043806,0.0006353,0.0004978,0.00029234,0.00026468,0.00023101,0.00031571,0.00046454,0.00031463,0.00031858,0.00019741,0.00023999,0.00033511,0.00029138,0.00021137,0.00017195,0.00028273,0.00027083,0.00021886,0.00016627,0.00027302,0.00023288,0.00012963,0.0000924,0.00021564,0.00019226,0.00010888,0.00013642,0.00019743,0.00021221,0.00031103,0.0004415,0.00032297,0.00031745,0.00027477,-1.2494,0.25419,1.1008,0.0734,0.16004,0.0048924,0.084916,0.095983,0.060425,0.048962,0.034518,0.029817,0.057367,0.048212,0.035132,0.033628,0.081482,0.059176,0.053488,0.041702,0.084718,0.081178,0.062962,0.050391,0.094886,0.068,0.070758,0.082817,0.06356,0.0031048,0.00000304,0.0013693,0.0010147,0.00059027,0.00046678,0.00028785,0.00016578,0.00058645,0.00038079,0.00021397,0.00018869,0.00074646,0.00036759,0.00032361,0.00020459,0.0006751,0.00054132,0.00027297,0.00032463,0.00084451,0.0012218,0.0011039,0.000000125,0.00062496,1.2658,-0.64164,0.46495,-0.23743,-0.033353,-0.27946,-0.062668,-0.20916,-0.18544,-0.04583,-0.12904,-0.040086,0.014209,-0.038803,0.10337,-0.077485,-0.093406,-0.063121,-0.10487,-0.07048,1.2658,-0.64164,0.46495,-0.23743,-0.033353,-0.27946,-0.062668,-0.20916,-0.18544,-0.04583,-0.12904,-0.040086,0.014209,-0.038803,0.10337,-0.077485,-0.093406,-0.063121,-0.10487,-0.07048,0.12692,0.029129,0.00678,0.1467,0.0000665,0.02615,0.00000459,0.0032054,0.00000256,7.059,8.3973,12.285,0.035111,0.035683,0.011111,0.0032018,0.035608,0.0000205,0.037007,0.00035535,0.011456,0.0000868,0.0031673,0.0000113
15,2.8624,1903.7,4320000,-0.18706,-0.18732,-0.19084,-0.1865,-0.18637,-0.18068,-0.17698,-0.17141,-0.15911,-0.14806,-0.1435,-0.14092,-0.14535,-0.13601,-0.1359,-0.12969,-0.13652,-0.13975,-0.14064,-0.14372,-0.14961,-0.14512,-0.15137,-0.16123,-0.15276,-0.1528,-0.17091,-0.18188,-0.17895,-0.17339,-0.1763,-0.19416,-0.2251,-0.25778,-0.16581,0.001866,0.0024107,0.0023037,0.0023149,0.0026799,0.0024908,0.0020794,0.0015768,0.00090849,0.0011115,0.0012662,0.001175,0.00081678,0.00076873,0.00072653,0.00091294,0.00072648,0.0008418,0.0006662,0.00069548,0.0005663,0.00095039,0.0010795,0.00063231,0.00047543,0.00055322,0.00044794,0.00054068,0.00047981,0.00062198,0.00080564,0.001071,0.00092462,0.0027163,0.0011825,-0.40036,2.1108,1.3412,0.32865,0.16258,0.0051972,0.091214,0.087576,0.054642,0.04973,0.034015,0.034619,0.060392,0.04935,0.038263,0.034562,0.07975,0.065185,0.061964,0.051884,0.099334,0.078645,0.074264,0.060832,0.11564,0.095995,0.062405,0.035233,0.06597,0.002796,0.0000033,0.0012665,0.0012535,0.00063237,0.00049844,0.00035743,0.00023772,0.00061507,0.00056365,0.00040729,0.00026946,0.0010876,0.00054273,0.0004114,0.00023443,0.00075457,0.00077692,0.00024939,0.00014036,0.00028393,0.00024093,0.00028277,0.00025225,0.00058992,-0.35217,-0.29379,-0.087074,-0.25637,0.069767,-0.25968,0.15082,-0.12311,-0.010441,0.089042,-0.10867,-0.00095419,-0.034733,0.018924,0.0016626,-0.022902,-0.06592,-0.035354,-0.12341,-0.046637,-0.35217,-0.29379,-0.087074,-0.25637,0.069767,-0.25968,0.15082,-0.12311,-0.010441,0.089042,-0.10867,-0.00095419,-0.034733,0.018924,0.0016626,-0.022902,-0.06592,-0.035354,-0.12341,-0.046637,0.13115,0.027986,0.0040227,0.13531,0.00016762,0.02621,0.0000492,0.0045986,0.0000111,4.3352,5.0625,4.4973,0.10969,0.098444,0.032553,0.0074286,0.11378,0.0018383,0.10125,0.003362,0.03262,0.00067663,0.0072054,0.0000527
16,2.5698,370.79,9918,-0.18553,-0.18567,-0.1554,-0.13514,-0.12692,-0.12368,-0.12647,-0.10781,-0.093677,-0.086011,-0.093592,-0.11224,-0.11085,-0.10723,-0.11952,-0.12774,-0.12484,-0.13575,-0.15085,-0.16511,-0.159,-0.16374,-0.17831,-0.18186,-0.18746,-0.19165,-0.203,-0.21468,-0.22275,-0.23094,-0.24215,-0.25511,-0.26849,-0.26576,-0.16291,0.0001916,0.00041063,0.0002705,0.00027628,0.00026926,0.00024403,0.00015117,0.00018914,0.00026191,0.00035031,0.00024067,0.0000971,0.00024245,0.00024887,0.00025226,0.00026507,0.00037842,0.00025005,0.00015351,0.00017736,0.00016579,0.00029447,0.00022143,0.00030132,0.00019627,0.00024027,0.00017524,0.00017335,0.00016226,0.00024077,0.00030153,0.00029266,0.00027196,0.00026563,0.00024187,-1.6724,0.091666,0.68159,0.039191,0.18319,0.004285,0.10031,0.09537,0.061425,0.04668,0.039968,0.025675,0.044336,0.043401,0.035512,0.025676,0.057978,0.0477,0.039271,0.035301,0.088688,0.069191,0.065172,0.055071,0.10522,0.10075,0.075264,0.082792,0.063676,0.0019624,0.00000404,0.0010057,0.0011346,0.00066521,0.00048943,0.00025692,0.00019152,0.00068761,0.00045885,0.00024731,0.00018851,0.0011074,0.00060746,0.00049563,0.00036,0.00096344,0.0008402,0.00043583,0.00038034,0.0008751,0.00057114,0.00094905,0.000000937,0.00061995,2.5666,0.14902,0.32784,-0.22004,0.013718,-0.0056439,0.25793,-0.12177,-0.10509,0.018746,0.052486,-0.015633,-0.027585,0.079975,0.022371,-0.050242,-0.040343,-0.13058,-0.068498,-0.066083,2.5666,0.14902,0.32784,-0.22004,0.013718,-0.0056439,0.25793,-0.12177,-0.10509,0.018746,0.052486,-0.015633,-0.027585,0.079975,0.022371,-0.050242,-0.040343,-0.13058,-0.068498,-0.066083,0.11261,0.03029,0.0085896,0.12859,0.00063912,0.02806,0.0000331,0.0064544,0.0000277,6.3446,7.9058,13.396,0.019528,0.015483,0.0049433,0.001542,0.018857,0.0000318,0.015222,0.0000635,0.0046259,0.0000166,0.0014041,0.00000198
17,2.4659,1241.3,1240000,-0.14576,-0.14262,-0.14247,-0.13499,-0.13056,-0.13143,-0.13828,-0.14354,-0.1512,-0.16483,-0.172,-0.16187,-0.17046,-0.175,-0.15729,-0.15663,-0.15598,-0.16167,-0.1484,-0.1598,-0.1697,-0.16643,-0.1806,-0.18019,-0.17354,-0.18204,-0.17937,-0.1807,-0.19262,-0.19352,-0.19362,-0.20055,-0.21313,-0.23226,-0.16715,0.0017619,0.0025755,0.0024973,0.0024192,0.0023381,0.0019678,0.0013431,0.00071684,0.00061735,0.00082141,0.00055533,0.00086141,0.00096211,0.00068094,0.0011539,0.0012711,0.0010878,0.00066236,0.00045171,0.0008752,0.0004423,0.00081289,0.00034758,0.00029934,0.00029208,0.00031476,0.00028826,0.00042092,0.00058629,0.00043019,0.00042324,0.00046213,0.00049845,0.00058836,0.00093609,-1.4738,1.9468,1.7344,0.27465,0.1773,0.0051028,0.088667,0.086906,0.061744,0.051405,0.032884,0.028931,0.059066,0.046828,0.038317,0.031124,0.071244,0.069685,0.060427,0.050384,0.11088,0.097506,0.072681,0.065156,0.12439,0.10802,0.081021,0.051984,0.069652,0.0028096,0.00000389,0.0013281,0.0017449,0.00076014,0.00061426,0.00053359,0.0003177,0.00065403,0.00058404,0.00039545,0.00033612,0.0011847,0.0003266,0.00034334,0.00018671,0.0004187,0.00029333,0.00021613,0.00010971,0.00017134,0.00014425,0.0000907,0.00017798,0.00057273,-0.49443,-0.12921,-0.39804,-0.0085987,0.046557,-0.069977,0.058619,0.15122,0.082672,0.19419,0.10902,-0.056436,0.063205,0.040756,0.052217,-0.032689,0.009093,-0.041126,-0.075442,-0.031883,-0.49443,-0.12921,-0.39804,-0.0085987,0.046557,-0.069977,0.058619,0.15122,0.082672,0.19419,0.10902,-0.056436,0.063205,0.040756,0.052217,-0.032689,0.009093,-0.041126,-0.075442,-0.031883,0.13618,0.029066,0.0021723,0.13583,0.0002703,0.026781,0.00004,0.0033633,0.0000177,3.7568,3.8047,0.31843,0.085533,0.073456,0.022249,0.0026485,0.084844,0.00058299,0.072321,0.00046729,0.023135,0.0000397,0.0026122,0.00000181
18,2.6099,305.05,41814,-0.13326,-0.12471,-0.10808,-0.10017,-0.09746,-0.10157,-0.105,-0.10308,-0.1126,-0.13516,-0.1459,-0.15783,-0.14211,-0.14279,-0.1471,-0.15646,-0.17113,-0.16042,-0.16694,-0.16078,-0.16249,-0.17171,-0.18248,-0.18536,-0.19121,-0.19426,-0.19558,-0.20251,-0.20477,-0.20599,-0.21584,-0.24527,-0.26944,-0.28593,-0.16428,0.00054071,0.00065349,0.00050231,0.00034806,0.00029212,0.00022371,0.00022195,0.00032688,0.00044639,0.00022007,0.00030966,0.0002559,0.0001826,0.00018872,0.00018,0.00037838,0.00030412,0.00032011,0.00017832,0.0001341,0.00014576,0.00011691,0.00015258,0.0000817,0.00010032,0.0000983,0.0001057,0.00013908,0.00015435,0.00013937,0.00023058,0.00033311,0.00022025,0.00014701,0.00024625,-2.7369,0.25685,1.1628,0.10952,0.17811,0.0047948,0.099201,0.10497,0.068566,0.053761,0.043155,0.037396,0.063844,0.061087,0.049464,0.041815,0.092641,0.071652,0.07112,0.054361,0.11722,0.098597,0.077866,0.066815,0.12409,0.074318,0.073362,0.05956,0.07449,0.002442,0.0000041,0.0011312,0.00084875,0.00043531,0.00041047,0.00032623,0.00022036,0.00051746,0.0002872,0.00019377,0.00013908,0.00062546,0.00027691,0.00011571,0.0001084,0.00017661,0.00013842,0.0000691,0.0000376,0.00010503,0.00045514,0.00017139,0.00011512,0.00038962,0.27377,0.020663,0.25758,0.36875,0.12532,-0.037602,0.074989,0.055216,0.025455,0.1207,0.19355,0.10245,0.070941,0.083383,0.021641,0.027901,-0.037164,-0.026709,-0.022507,-0.10123,0.27377,0.020663,0.25758,0.36875,0.12532,-0.037602,0.074989,0.055216,0.025455,0.1207,0.19355,0.10245,0.070941,0.083383,0.021641,0.027901,-0.037164,-0.026709,-0.022507,-0.10123,0.15471,0.020984,0.0027438,0.15751,0.00025766,0.020234,0.0000309,0.0027755,0.00000525,4.8282,5.0201,0.61048,0.028227,0.033918,0.0079456,0.0013787,0.029867,0.0000826,0.035086,0.000063,0.0083592,0.0000189,0.0014367,0.00000076
19,2.6021,1033.2,111630,-0.1887,-0.18852,-0.1713,-0.14495,-0.12393,-0.11101,-0.10832,-0.11395,-0.12073,-0.12362,-0.12668,-0.12403,-0.13042,-0.13436,-0.13535,-0.11728,-0.11924,-0.12307,-0.11937,-0.12845,-0.1255,-0.11758,-0.12668,-0.13244,-0.14785,-0.15213,-0.16353,-0.18676,-0.20793,-0.22892,-0.26647,-0.30797,-0.31347,-0.31072,-0.16004,0.00021261,0.00043206,0.00057721,0.00046293,0.00041753,0.00041468,0.0004059,0.00030689,0.00041107,0.00033376,0.00038466,0.00032668,0.00039419,0.00038659,0.00041904,0.00066298,0.00048915,0.00028832,0.00028964,0.0002537,0.00025717,0.00031745,0.00022863,0.00022742,0.0001938,0.00018886,0.00023369,0.00026134,0.00012854,0.00010233,0.00062182,0.00031894,0.0002586,0.00027433,0.00033772,-0.72521,0.44301,1.4166,0.12202,0.16792,0.0052447,0.092056,0.098478,0.065148,0.058142,0.042182,0.035564,0.062757,0.058352,0.045091,0.033732,0.079193,0.066029,0.056252,0.052683,0.10421,0.082638,0.060911,0.05102,0.069531,0.048306,0.090716,0.082744,0.067038,0.0026183,0.00000323,0.0011709,0.0011641,0.00075718,0.00051405,0.00040389,0.00022991,0.00050207,0.00037537,0.00018586,0.0001584,0.00086871,0.0003335,0.0002557,0.00016808,0.00046235,0.00039363,0.0002717,0.00014873,0.00097558,0.0012141,0.00048322,0.000000381,0.00056912,-0.1481,-0.88241,0.2772,-0.34814,-0.012344,0.0058387,0.21202,-0.12015,0.18312,0.0078366,0.061755,-0.066038,-0.043292,0.073107,0.039201,-0.08948,0.01859,-0.087743,-0.086541,-0.014745,-0.1481,-0.88241,0.2772,-0.34814,-0.012344,0.0058387,0.21202,-0.12015,0.18312,0.0078366,0.061755,-0.066038,-0.043292,0.073107,0.039201,-0.08948,0.01859,-0.087743,-0.086541,-0.014745,0.15016,0.026503,0.0014286,0.15733,0.00013923,0.022063,0.0000327,0.001883,0.00000322,4.2366,4.3749,0.6159,0.060499,0.069914,0.019392,0.0018866,0.060392,0.0000375,0.071586,0.00028076,0.019978,0.00016866,0.0017741,0.00000241
20,2.4263,1293.9,116420,-0.12415,-0.1192,-0.12659,-0.12507,-0.12825,-0.1364,-0.14192,-0.14211,-0.14904,-0.14937,-0.15521,-0.14197,-0.15068,-0.1443,-0.13029,-0.12535,-0.13942,-0.13434,-0.13692,-0.12578,-0.13095,-0.12707,-0.13332,-0.14769,-0.14653,-0.1587,-0.17363,-0.20007,-0.21567,-0.22395,-0.22588,-0.257,-0.32221,-0.3297,-0.16232,0.00017815,0.00025719,0.00023434,0.00015279,0.00016048,0.00020825,0.00024781,0.00032145,0.00023961,0.00025816,0.00026863,0.00027317,0.00031608,0.00026755,0.00026573,0.00033037,0.00028973,0.00025927,0.000312,0.00023148,0.00019405,0.0000944,0.0000944,0.0000961,0.0000793,0.000071,0.0000645,0.00014508,0.00027827,0.00039442,0.00067029,0.0017727,0.00085245,0.00045397,0.00030392,-0.59427,0.25696,1.9469,0.13102,0.18471,0.0056164,0.1006,0.10693,0.075285,0.0586,0.042865,0.040923,0.074626,0.060668,0.047792,0.04474,0.1075,0.071477,0.07317,0.059851,0.10551,0.088892,0.054956,0.054198,0.075452,0.05661,0.034538,0.067325,0.070535,0.002062,0.00000286,0.00098099,0.00097002,0.0005611,0.00043566,0.00028552,0.00019144,0.00042372,0.00030523,0.00020262,0.0001424,0.00035302,0.00020158,0.00012946,0.0000809,0.00031347,0.00024728,0.00031845,0.00024182,0.0013826,0.0010052,0.0016594,0.00085197,0.0005562,-0.54041,-1.094,0.26694,-0.45383,-0.011844,-0.36944,0.14183,-0.11691,0.19221,0.098855,-0.0039914,0.0028669,0.16264,-0.13699,0.024598,-0.0017609,-0.011279,-0.091279,-0.078453,-0.041174,-0.54041,-1.094,0.26694,-0.45383,-0.011844,-0.36944,0.14183,-0.11691,0.19221,0.098855,-0.0039914,0.0028669,0.16264,-0.13699,0.024598,-0.0017609,-0.011279,-0.091279,-0.078453,-0.041174,0.15272,0.02327,0.0021542,0.15797,0.0000142,0.021529,0.00000516,0.0013986,0.0000008,5.7191,6.0811,0.92619,0.077429,0.089927,0.021048,0.0026213,0.077948,0.0000545,0.088359,0.00028779,0.018993,0.00010807,0.0022095,0.00000321
21,2.1167,124.66,7745,-0.087235,-0.082793,-0.072442,-0.068339,-0.068016,-0.079035,-0.094929,-0.11218,-0.1296,-0.13159,-0.12935,-0.12961,-0.15245,-0.16933,-0.1621,-0.1816,-0.17682,-0.18747,-0.17857,-0.17257,-0.18378,-0.19098,-0.17856,-0.18585,-0.20172,-0.20159,-0.21561,-0.21368,-0.21696,-0.21608,-0.22247,-0.2291,-0.24321,-0.2403,-0.16194,0.0000757,0.00010511,0.00010446,0.0000891,0.0001123,0.00023284,0.0003135,0.00020531,0.00056301,0.00056548,0.0010408,0.00065745,0.0007487,0.00031221,0.00039735,0.0003142,0.00028684,0.00024296,0.00037037,0.00072476,0.0004997,0.00036937,0.00096527,0.00072585,0.00059065,0.00096608,0.00012786,0.00029444,0.00013888,0.0002456,0.00026071,0.0003079,0.00027649,0.00027135,0.00039714,-3.5427,0.14869,0.77744,0.12044,0.10191,0.0042066,0.067307,0.07674,0.05572,0.053969,0.04748,0.038153,0.074932,0.062737,0.048298,0.04419,0.099298,0.058533,0.058265,0.061458,0.10873,0.10462,0.081232,0.069756,0.11895,0.10835,0.079849,0.082685,0.07114,0.004351,0.00000212,0.0018219,0.0020783,0.00098462,0.00062598,0.00044806,0.00032255,0.0015031,0.0013041,0.00090571,0.00054141,0.0021382,0.0017353,0.0012904,0.00064609,0.0021078,0.00083853,0.00066933,0.00029068,0.0011344,0.00072673,0.00078032,0.000000546,0.0011353,1.7788,0.60669,1.1421,0.75651,0.56717,0.36846,-0.052377,0.15035,0.30845,-0.0049979,-0.03273,0.21165,-0.031717,0.083024,0.11619,-0.028752,0.1104,-0.099049,0.0006735,-0.058851,1.7788,0.60669,1.1421,0.75651,0.56717,0.36846,-0.052377,0.15035,0.30845,-0.0049979,-0.03273,0.21165,-0.031717,0.083024,0.11619,-0.028752,0.1104,-0.099049,0.0006735,-0.058851,0.1385,0.026639,0.0025034,0.18013,0.00052814,0.013546,0.0000257,0.0002068,0.00000027,5.052,6.039,6.2753,0.0083583,0.01078,0.0035374,0.00048073,0.009219,0.0000356,0.011782,0.0000954,0.0038313,0.0000334,0.00057687,0.00000142
